product_id,name,category,brand,price,color,size
7336,Product 0PCK,Clothing,Brand E,82.03,Black,S
7337,Product POQL,Electronics,Brand A,21.79,Red,XXL
7338,Product HMRO,Clothing,Brand E,103.03,Red,L
7339,Product L8JD,Home,Brand E,103.65,White,S
7340,Product I0P0,Toys,Brand C,106.82,White,S
7341,Product W9HG,Electronics,Brand B,92.79,White,S
7342,Product H3CO,Toys,Brand A,83.36,White,
7343,Product VOX6,Home,Brand A,115.68,Green,XL
7344,Product MZED,Clothing,Brand C,104.53,Red,S
7345,Product 4X2M,Toys,Brand C,86.45,Red,S
7346,Product GTFO,Books,Brand E,69.55,Blue,S
7347,Product C6TH,Electronics,Brand E,62.94,Red,S
7348,Product XQ5N,Home,Brand D,91.1,Black,S
7349,Product 2Z6K,Toys,Brand E,74.58,Red,L
7350,Product 4M5H,Home,Brand A,108.45,White,S
7351,Product L7MI,Electronics,Brand C,121.63,White,XL
7352,Product DHLT,Home,Brand E,90.12,,S
7353,Product FXQ6,Books,Brand A,55.88,Green,M
7354,Product FWVM,Toys,Brand B,123.78,Black,XXL
7355,Product R1TS,Electronics,Brand A,112.09,Blue,XL
7356,Product MIAR,Electronics,Brand A,61.9,White,XL
7357,Product 027N,Home,Brand A,139.42,,XL
7358,Product 16IV,Home,Brand A,148.04,Black,
7359,Product B4LO,Home,Brand E,136.7,Green,
7360,Product YWIC,Clothing,Brand D,151.77,Green,S
7361,Product 4FUP,Electronics,Brand A,163.91,Blue,
7362,Product AHC9,Home,Brand E,142.97,,S
7363,Product R79T,Electronics,Brand E,88.77,Black,
7364,Product 9Q6Y,Electronics,Brand A,77.37,Blue,S
7365,Product TU4C,Toys,Brand E,134.51,Green,XXL
7366,Product NB7Q,Home,Brand A,100.93,Black,M
7367,Product 6WJS,Home,Brand A,122.68,Black,L
7368,Product YU5M,Home,Brand C,84.15,White,L
7369,Product 6JTP,Toys,Brand B,123.24,,XL
7370,Product Q0F7,Electronics,Brand A,112.83,Black,M
7371,Product KKPP,Books,Brand A,86.41,Green,
7372,Product TSRS,Electronics,Brand C,106.58,Blue,S
7373,Product 6T8N,Toys,Brand A,128.47,Red,M
7374,Product DYLL,Electronics,Brand A,131.07,Green,L
7375,Product 15QO,Home,Brand C,78.81,Red,XXL
7376,Product F3BE,Home,Brand B,85.73,Green,S
7377,Product TFXT,Home,Brand C,107.15,White,S
7378,Product H6F7,Home,Brand C,96.68,Black,XXL
7379,Product 0CUB,Books,Brand A,67.48,Black,M
7380,Product AANP,Electronics,Brand B,160.87,Green,L
7381,Product UYN6,Books,Brand A,107.41,Green,
7382,Product V84B,Books,Brand E,127.93,Blue,S
7383,Product 0HKL,Electronics,Brand D,97.6,Black,XXL
7384,Product A57G,Toys,Brand C,109.3,,XL
7385,Product CKEI,Electronics,Brand A,97.37,White,XXL
7386,Product G2AB,Electronics,Brand C,107.36,Blue,M
7387,Product WVIK,Clothing,Brand E,108.3,White,L
7388,Product FADP,Toys,Brand D,141.21,Blue,
7389,Product CYEN,Home,Brand C,116.14,Black,S
7390,Product 2O8L,Clothing,Brand D,94.01,Green,L
7391,Product MMRR,Home,Brand A,110.45,White,M
7392,Product MQU7,Clothing,Brand E,59.45,Red,XL
7393,Product 7A39,Home,Brand E,87.2,Red,
7394,Product JX03,Home,Brand C,111.33,,XXL
7395,Product GJN5,Home,Brand D,105.52,Green,L
7396,Product 8VWS,Books,Brand D,105.34,Green,S
7397,Product 59TL,Electronics,Brand C,163.5,Green,
7398,Product TKB6,Clothing,Brand E,78.8,,XL
7399,Product MGAY,Home,Brand B,100.78,,XXL
7400,Product LFGV,Clothing,Brand C,77.43,,
7401,Product 0U2L,Electronics,Brand D,136.4,Red,M
7402,Product ZJBA,Electronics,Brand B,104.79,Green,XL
7403,Product Y2FV,Electronics,Brand C,29.04,White,XXL
7404,Product 5534,Toys,Brand D,105.7,Blue,
7405,Product AE2W,Home,Brand A,80.08,Green,
7406,Product WYRN,Clothing,Brand B,42.77,White,XXL
7407,Product 56W9,Electronics,Brand A,136.57,Blue,M
7408,Product LIOM,Books,Brand C,142.82,Blue,
7409,Product 1E9L,Clothing,Brand D,86.79,Green,XXL
7410,Product L4MK,Books,Brand B,99.38,Red,M
7411,Product HRH7,Clothing,Brand A,88.1,,L
7412,Product YEZY,Electronics,Brand D,120.42,,M
7413,Product 037X,Books,Brand D,109.2,Blue,M
7414,Product YHXO,Clothing,Brand D,137.43,Blue,XXL
7415,Product 43CU,Toys,Brand A,60.32,White,
7416,Product 6E5I,Toys,Brand D,81.58,Black,L
7417,Product 0KDJ,Electronics,Brand C,95.1,Red,
7418,Product 4JE9,Home,Brand A,56.94,White,L
7419,Product 2UZT,Electronics,Brand A,167.3,,S
7420,Product HCBO,Clothing,Brand D,135.29,Red,M
7421,Product 4BDJ,Electronics,Brand B,92.48,Green,M
7422,Product ZRV5,Toys,Brand E,121.67,Green,L
7423,Product X8CX,Books,Brand D,118.23,Red,S
7424,Product W50B,Books,Brand D,142.0,White,L
7425,Product IQX0,Toys,Brand C,142.68,Green,M
7426,Product CF0Y,Books,Brand E,93.57,White,L
7427,Product IIHA,Electronics,Brand E,82.06,White,XXL
7428,Product F7K2,Home,Brand D,111.42,Green,L
7429,Product 3HPN,Electronics,Brand D,87.82,White,L
7430,Product BCBE,Books,Brand B,126.29,Blue,M
7431,Product KU7Q,Books,Brand B,122.33,Red,XXL
7432,Product 2Q5L,Books,Brand A,133.75,White,M
7433,Product 08KG,Home,Brand D,130.45,Blue,
7434,Product 2JQ9,Toys,Brand D,125.19,Black,S
7435,Product 9704,Clothing,Brand A,108.29,Red,XL
7436,Product C4AS,Clothing,Brand B,67.31,Black,S
7437,Product 6VKE,Books,Brand C,72.09,,
7438,Product ZPMV,Books,Brand D,94.95,Black,L
7439,Product INRZ,Books,Brand A,127.53,White,
7440,Product MQOO,Toys,Brand A,85.6,White,S
7441,Product 3AZM,Electronics,Brand D,87.84,Green,S
7442,Product V5K5,Books,Brand E,124.74,Black,L
7443,Product 70QH,Books,Brand A,81.93,Red,XL
7444,Product WFM3,Electronics,Brand C,83.47,White,
7445,Product 256H,Toys,Brand B,72.02,Blue,XXL
7446,Product RZJ0,Clothing,Brand A,138.93,Red,S
7447,Product HC4A,Home,Brand E,74.62,Black,S
7448,Product GEN7,Home,Brand B,69.51,White,S
7449,Product 9587,Home,Brand C,88.84,Blue,XL
7450,Product YZ94,Electronics,Brand E,102.77,Red,S
7451,Product CE59,Electronics,Brand E,105.18,,L
7452,Product CA6X,Books,Brand C,60.21,Red,XL
7453,Product RY4F,Toys,Brand A,116.46,White,
7454,Product GVM8,Electronics,Brand A,99.55,Red,M
7455,Product 0M77,Toys,Brand B,82.36,Black,XL
7456,Product 3JG3,Electronics,Brand A,93.3,White,L
7457,Product H61N,Electronics,Brand D,123.31,White,XL
7458,Product XXPP,Books,Brand C,83.76,,M
7459,Product 80L9,Books,Brand C,87.83,Blue,XL
7460,Product JEDA,Books,Brand B,62.86,Green,XXL
7461,Product TCT9,Toys,Brand D,115.96,Red,S
7462,Product 5E98,Toys,Brand C,122.34,White,M
7463,Product 93KF,Clothing,Brand A,136.61,Black,
7464,Product QDTC,Books,Brand D,63.7,White,L
7465,Product BZI0,Electronics,Brand B,89.28,White,
7466,Product 3YUF,Electronics,Brand D,77.59,Green,S
7467,Product NGUH,Toys,Brand D,110.91,Green,
7468,Product TUBQ,Toys,Brand D,116.16,Green,L
7469,Product F868,Clothing,Brand D,94.64,Red,L
7470,Product DAAS,Toys,Brand C,120.01,Blue,XL
7471,Product EQEE,Toys,Brand C,140.66,Red,L
7472,Product XCGA,Clothing,Brand C,67.61,Red,S
7473,Product AVDG,Electronics,Brand C,112.62,Blue,L
7474,Product H7LF,Toys,Brand E,95.06,Blue,
7475,Product UUK1,Home,Brand D,117.31,Green,L
7476,Product 2JZL,Toys,Brand D,108.55,Black,L
7477,Product 384U,Toys,Brand C,88.49,,S
7478,Product OHB0,Clothing,Brand A,116.54,Red,XXL
7479,Product 29JS,Clothing,Brand C,105.28,Green,XXL
7480,Product O00E,Clothing,Brand D,114.74,White,L
7481,Product TUXG,Books,Brand C,66.5,Black,M
7482,Product QXR6,Home,Brand A,71.54,Blue,XXL
7483,Product CKIN,Toys,Brand D,126.19,Black,S
7484,Product RTZW,Home,Brand A,122.51,Blue,
7485,Product 7VD5,Toys,Brand E,144.39,,M
7486,Product FKSR,Electronics,Brand D,128.82,Blue,
7487,Product Y17F,Books,Brand B,92.26,,
7488,Product F863,Clothing,Brand C,97.3,Blue,L
7489,Product JHRY,Electronics,Brand E,46.34,Blue,XL
7490,Product ZGB9,Clothing,Brand E,66.66,Green,XXL
7491,Product O9G7,Clothing,Brand E,121.3,Black,S
7492,Product IJ9F,Home,Brand A,97.25,Blue,M
7493,Product PUGR,Toys,Brand E,81.81,Green,S
7494,Product K9B9,Clothing,Brand C,64.88,Black,M
7495,Product Y8HL,Home,Brand D,93.51,Blue,XL
7496,Product P4V1,Electronics,Brand C,143.26,Red,M
7497,Product ZC3A,Toys,Brand C,123.75,Blue,XL
7498,Product PS27,Electronics,Brand C,104.41,Blue,XL
7499,Product AWV1,Books,Brand A,121.51,Red,
7500,Product W2HX,Toys,Brand D,56.57,White,
7501,Product 1O79,Clothing,Brand D,120.45,Blue,
7502,Product IN38,Electronics,Brand E,66.57,Red,XXL
7503,Product D9R2,Toys,Brand E,83.77,,XXL
7504,Product GVWW,Electronics,Brand B,104.41,Black,S
7505,Product JQBO,Electronics,Brand B,109.97,Green,L
7506,Product LJQ8,Toys,Brand E,87.52,Blue,S
7507,Product QWF7,Electronics,Brand D,41.86,Black,L
7508,Product O0J4,Toys,Brand C,111.09,,S
7509,Product F5V6,Clothing,Brand A,76.04,Green,XL
7510,Product E8O1,Clothing,Brand D,187.96,,
7511,Product GLEI,Clothing,Brand B,138.84,White,XXL
7512,Product JGM8,Books,Brand D,120.95,White,XL
7513,Product OWXK,Electronics,Brand B,127.27,,XXL
7514,Product B5A8,Clothing,Brand A,100.42,Green,M
7515,Product RNZI,Home,Brand A,146.1,White,L
7516,Product ETIB,Electronics,Brand B,128.78,,S
7517,Product KBVH,Books,Brand E,93.68,Green,XL
7518,Product IMD0,Electronics,Brand D,129.88,Black,XXL
7519,Product 4OL9,Toys,Brand B,97.79,Red,S
7520,Product BMFU,Toys,Brand C,147.86,Black,S
7521,Product U60T,Toys,Brand E,108.25,Black,S
7522,Product VJ4N,Home,Brand D,97.01,Blue,S
7523,Product Y7EX,Home,Brand D,102.57,Green,L
7524,Product LVFI,Books,Brand C,83.68,,L
7525,Product BVUB,Home,Brand C,100.87,Red,S
7526,Product D93A,Home,Brand C,89.6,Green,M
7527,Product 1MPH,Books,Brand D,74.01,Blue,M
7528,Product GHIU,Books,Brand E,126.05,White,L
7529,Product VIYP,Electronics,Brand C,84.94,,XL
7530,Product SUKK,Books,Brand D,92.43,White,M
7531,Product IQJT,Clothing,Brand B,101.93,,XXL
7532,Product MLV2,Clothing,Brand E,80.23,Red,XL
7533,Product 6UCF,Electronics,Brand A,111.06,Black,XL
7534,Product G3SU,Books,Brand A,87.11,Green,XL
7535,Product P4FL,Toys,Brand E,120.97,Blue,S
7536,Product X2PD,Home,Brand E,90.73,Blue,S
7537,Product QBFX,Toys,Brand C,129.9,,M
7538,Product 8O4D,Books,Brand D,67.91,Red,L
7539,Product 1LFW,Toys,Brand B,51.69,White,L
7540,Product LE60,Toys,Brand D,81.37,,S
7541,Product N5DS,Home,Brand A,130.19,White,
7542,Product 4FC3,Toys,Brand C,109.81,Black,
7543,Product EG4Q,Electronics,Brand B,91.27,Red,
7544,Product QK1Z,Clothing,Brand D,133.02,Green,M
7545,Product YZNE,Home,Brand B,52.77,Black,XL
7546,Product 1LMA,Home,Brand B,52.89,,XL
7547,Product 8C5Y,Clothing,Brand E,112.39,White,L
7548,Product MYGG,Electronics,Brand C,73.11,Green,M
7549,Product 9BET,Home,Brand B,77.39,White,S
7550,Product A2OY,Clothing,Brand C,128.46,White,S
7551,Product XL87,Toys,Brand E,94.56,Blue,M
7552,Product 1GER,Books,Brand C,113.77,,
7553,Product ALIS,Books,Brand A,108.72,,S
7554,Product UFUW,Home,Brand D,43.96,Green,XL
7555,Product YVQR,Books,Brand A,86.13,White,M
7556,Product BUD7,Toys,Brand A,125.62,Red,M
7557,Product 5VY4,Clothing,Brand A,90.98,Blue,S
7558,Product DD8W,Electronics,Brand C,125.93,Green,XXL
7559,Product IOE5,Toys,Brand E,166.07,Blue,M
7560,Product 3OTE,Electronics,Brand B,64.34,Green,
7561,Product C9TT,Toys,Brand C,85.23,White,S
7562,Product I7UO,Home,Brand C,108.53,Black,L
7563,Product 9G19,Toys,Brand B,138.63,Blue,M
7564,Product 4ZC1,Clothing,Brand D,106.31,Blue,XXL
7565,Product N3CH,Clothing,Brand E,90.12,White,M
7566,Product CUAC,Clothing,Brand D,107.63,Red,L
7567,Product H9L4,Home,Brand E,69.55,Red,L
7568,Product 0DFU,Clothing,Brand A,80.56,Red,M
7569,Product PNYZ,Books,Brand B,73.54,Black,S
7570,Product N1VF,Clothing,Brand E,110.84,Blue,M
7571,Product P8PA,Books,Brand B,86.28,Blue,S
7572,Product 7MBQ,Books,Brand D,114.83,White,L
7573,Product 8SC7,Electronics,Brand A,118.57,Red,
7574,Product I94Y,Books,Brand B,73.37,,XXL
7575,Product G175,Clothing,Brand A,115.55,Green,XL
7576,Product UVLC,Toys,Brand B,123.61,Green,
7577,Product FVSP,Electronics,Brand B,79.33,White,M
7578,Product 0ZLO,Books,Brand D,86.98,Green,XXL
7579,Product 6XVU,Home,Brand D,121.19,,S
7580,Product X31D,Electronics,Brand D,105.75,Green,L
7581,Product 6SZR,Books,Brand D,75.07,Green,XL
7582,Product PRH2,Clothing,Brand D,113.67,,M
7583,Product 1SJP,Books,Brand E,85.61,Black,S
7584,Product AG2S,Clothing,Brand C,90.52,,S
7585,Product 0RUW,Clothing,Brand B,147.04,Blue,M
7586,Product 9OR0,Books,Brand B,46.12,,L
7587,Product E3R1,Home,Brand D,127.1,Blue,S
7588,Product QZTF,Electronics,Brand D,99.88,,XL
7589,Product T467,Clothing,Brand D,118.03,,
7590,Product JXYC,Books,Brand A,112.43,Red,S
7591,Product FVKC,Toys,Brand B,96.61,Red,M
7592,Product 6DDB,Home,Brand E,81.43,,M
7593,Product 069T,Clothing,Brand B,114.85,,S
7594,Product DB57,Toys,Brand C,108.57,Red,S
7595,Product GA3M,Clothing,Brand A,44.95,Blue,XL
7596,Product EIQ6,Home,Brand C,84.46,,M
7597,Product LOW1,Clothing,Brand D,95.11,Green,L
7598,Product 3MMA,Books,Brand D,125.95,,M
7599,Product X31H,Books,Brand D,47.06,Green,S
7600,Product 5VPF,Electronics,Brand C,49.97,Red,XL
7601,Product I83J,Toys,Brand E,148.74,Red,XXL
7602,Product RHZ7,Electronics,Brand C,115.59,White,M
7603,Product MYYA,Books,Brand B,114.47,White,L
7604,Product PFBY,Clothing,Brand A,174.79,Blue,XL
7605,Product 0X1V,Home,Brand A,107.64,Black,M
7606,Product FD45,Toys,Brand B,104.45,White,L
7607,Product 0YR1,Toys,Brand A,117.88,Green,S
7608,Product Q0YB,Clothing,Brand B,83.53,White,XL
7609,Product 13L9,Books,Brand A,118.57,Green,
7610,Product L067,Home,Brand E,99.06,Black,
7611,Product UPM4,Home,Brand C,29.22,White,
7612,Product EXFH,Books,Brand B,133.75,Red,S
7613,Product VP2C,Electronics,Brand B,119.08,Green,S
7614,Product TZKR,Books,Brand E,86.27,Black,XL
7615,Product BS6Q,Clothing,Brand C,92.1,White,
7616,Product VQ2N,Books,Brand E,103.51,Black,M
7617,Product BB0N,Electronics,Brand E,68.43,Blue,XXL
7618,Product KNR7,Toys,Brand C,190.34,Blue,XXL
7619,Product U69C,Electronics,Brand B,80.01,Red,S
7620,Product AMJZ,Books,Brand E,134.14,,S
7621,Product 9P0S,Home,Brand E,95.42,Green,
7622,Product 7K78,Clothing,Brand B,140.13,Red,S
7623,Product 9IF1,Electronics,Brand C,142.23,White,S
7624,Product ETBJ,Electronics,Brand D,100.39,Black,L
7625,Product E7Q5,Electronics,Brand C,50.65,Black,XXL
7626,Product 5X15,Books,Brand A,141.92,,L
7627,Product PAIP,Books,Brand D,74.63,Green,S
7628,Product TIC4,Toys,Brand D,126.9,Green,XXL
7629,Product 7N8Y,Books,Brand D,145.16,Blue,L
7630,Product EEEW,Toys,Brand D,137.17,Black,L
7631,Product RCQ4,Electronics,Brand C,0.0,Blue,M
7632,Product RJIR,Clothing,Brand D,160.81,Red,XXL
7633,Product KAOQ,Home,Brand E,71.31,White,L
7634,Product V1IC,Home,Brand D,88.21,White,M
7635,Product OGYK,Toys,Brand B,85.83,Black,M
7636,Product 5KN9,Clothing,Brand A,85.6,Blue,
7637,Product DCFK,Books,Brand B,91.16,White,L
7638,Product XDD1,Toys,Brand E,108.84,Red,L
7639,Product ZAQ4,Electronics,Brand C,110.04,Blue,
7640,Product 1B5D,Books,Brand E,82.71,Blue,
7641,Product BKVG,Toys,Brand E,162.77,Green,
7642,Product 1PJI,Toys,Brand C,69.87,Red,S
7643,Product 6MRD,Books,Brand D,136.36,,
7644,Product E627,Clothing,Brand B,94.99,,L
7645,Product 137X,Electronics,Brand A,118.75,,XXL
7646,Product ITRO,Electronics,Brand B,57.05,Blue,XXL
7647,Product HVIQ,Toys,Brand A,98.87,Blue,L
7648,Product EH8X,Clothing,Brand D,110.56,Red,XL
7649,Product VJ13,Electronics,Brand D,94.48,,XL
7650,Product 7MV0,Electronics,Brand C,90.0,,XXL
7651,Product 7TD6,Electronics,Brand C,103.19,Black,XL
7652,Product 1I9I,Books,Brand A,102.36,Black,XL
7653,Product YF9X,Clothing,Brand E,106.64,Blue,XL
7654,Product T7C3,Toys,Brand C,87.95,Black,XL
7655,Product D4DQ,Clothing,Brand D,123.0,Black,XL
7656,Product LOET,Toys,Brand B,125.47,,L
7657,Product 253Z,Electronics,Brand A,96.46,,S
7658,Product 8GPW,Home,Brand E,64.64,Green,XXL
7659,Product JSQE,Home,Brand E,112.55,,L
7660,Product M18V,Toys,Brand B,157.82,Black,S
7661,Product DNPB,Electronics,Brand C,59.54,White,XL
7662,Product U41N,Books,Brand A,84.57,Black,L
7663,Product WZT8,Electronics,Brand A,74.53,Red,XXL
7664,Product EMQ6,Electronics,Brand A,77.72,Black,XL
7665,Product IZRC,Books,Brand C,37.49,Blue,
7666,Product WW91,Books,Brand D,122.63,Blue,XXL
7667,Product BZVB,Home,Brand C,79.82,Blue,M
7668,Product 4ZW4,Clothing,Brand C,50.14,Green,S
7669,Product 31BN,Toys,Brand D,139.48,Green,S
7670,Product MQGE,Home,Brand A,61.01,White,M
7671,Product D3BZ,Home,Brand C,110.65,Black,XL
7672,Product QCCH,Books,Brand D,112.16,Black,M
7673,Product 0XXC,Clothing,Brand D,161.18,Blue,XL
7674,Product TE9G,Books,Brand B,156.23,Green,XL
7675,Product VLIK,Electronics,Brand D,149.51,White,
7676,Product YSGX,Clothing,Brand C,61.22,Green,M
7677,Product X1GE,Clothing,Brand D,67.71,Blue,L
7678,Product 0NBH,Electronics,Brand E,45.47,Black,XXL
7679,Product T1FL,Home,Brand A,99.9,White,M
7680,Product JUTQ,Clothing,Brand E,54.48,Blue,S
7681,Product 5EHW,Electronics,Brand D,136.7,,M
7682,Product 761V,Electronics,Brand B,146.05,Blue,XXL
7683,Product FANO,Home,Brand C,101.43,,
7684,Product DUR1,Books,Brand E,92.06,White,XXL
7685,Product SEMZ,Electronics,Brand C,90.14,Blue,M
7686,Product YAK1,Clothing,Brand B,85.28,Blue,XXL
7687,Product 9OAC,Clothing,Brand E,34.45,Black,M
7688,Product TXJT,Books,Brand E,69.07,Blue,XXL
7689,Product TL82,Home,Brand D,95.4,Blue,M
7690,Product U5M5,Electronics,Brand B,93.74,Blue,XL
7691,Product 5YME,Clothing,Brand C,154.07,Green,XXL
7692,Product 3NED,Home,Brand C,95.28,Red,S
7693,Product SG4U,Electronics,Brand A,106.36,,XXL
7694,Product ILUK,Clothing,Brand C,107.31,Green,XL
7695,Product 92BO,Home,Brand B,104.76,White,S
7696,Product 79EC,Electronics,Brand A,129.53,Red,M
7697,Product PRHZ,Books,Brand B,161.55,White,L
7698,Product JS55,Home,Brand D,131.41,Blue,XXL
7699,Product UOUY,Books,Brand D,120.8,White,
7700,Product 9J16,Home,Brand A,128.73,,L
7701,Product XPES,Books,Brand B,47.69,Green,L
7702,Product 9WFY,Books,Brand C,64.85,Green,M
7703,Product ACPV,Home,Brand E,118.2,Green,L
7704,Product TTG1,Home,Brand D,96.76,White,S
7705,Product KRU5,Home,Brand B,103.21,Green,
7706,Product IDWN,Toys,Brand A,129.1,,L
7707,Product W987,Toys,Brand A,105.22,Red,S
7708,Product I3GE,Electronics,Brand D,145.0,Green,XL
7709,Product CGHA,Home,Brand C,121.11,Red,M
7710,Product DP6C,Toys,Brand E,137.25,Red,L
7711,Product EBG2,Clothing,Brand C,113.4,Black,XL
7712,Product GE6E,Home,Brand C,142.71,,XXL
7713,Product BUJP,Toys,Brand C,53.37,Black,
7714,Product 8OLI,Electronics,Brand B,52.28,Blue,L
7715,Product CO99,Electronics,Brand C,104.88,Black,
7716,Product RCMY,Books,Brand E,87.9,Black,M
7717,Product 9BAS,Books,Brand A,122.24,Blue,XXL
7718,Product Q45Z,Clothing,Brand C,73.17,Blue,L
7719,Product T55D,Home,Brand A,112.27,White,
7720,Product Y8OH,Clothing,Brand B,119.61,Black,XL
7721,Product ADBJ,Electronics,Brand B,106.66,White,XL
7722,Product 67KJ,Clothing,Brand C,92.71,,M
7723,Product RJZL,Toys,Brand C,111.12,Blue,XL
7724,Product 2CCJ,Toys,Brand A,88.95,Blue,XL
7725,Product U82X,Electronics,Brand A,144.81,Red,XXL
7726,Product B0AL,Clothing,Brand A,160.97,White,
7727,Product UCAH,Clothing,Brand E,160.77,Blue,XL
7728,Product KYCP,Clothing,Brand B,113.33,Green,
7729,Product H982,Electronics,Brand C,98.56,Green,
7730,Product P8X1,Home,Brand E,97.82,,
7731,Product EHBG,Home,Brand E,89.05,Black,M
7732,Product Z5PV,Toys,Brand E,94.51,Red,L
7733,Product 88E1,Home,Brand B,86.25,White,XXL
7734,Product 629G,Electronics,Brand A,93.84,Green,M
7735,Product B48H,Toys,Brand A,101.17,Red,XL
7736,Product FRG7,Books,Brand C,76.68,Red,L
7737,Product QFR5,Toys,Brand A,24.57,Black,XXL
7738,Product 30KB,Electronics,Brand E,116.82,Black,S
7739,Product BY4B,Clothing,Brand C,98.09,Green,
7740,Product 32VG,Books,Brand D,101.38,Blue,XXL
7741,Product OWQM,Toys,Brand E,114.76,White,L
7742,Product K5F1,Electronics,Brand C,126.59,Green,XL
7743,Product U8PD,Toys,Brand A,89.49,White,XXL
7744,Product B4Y8,Electronics,Brand A,130.71,White,
7745,Product JHM3,Clothing,Brand A,122.72,Red,XL
7746,Product I72U,Home,Brand B,107.02,White,L
7747,Product 8FKJ,Clothing,Brand E,56.1,Green,
7748,Product NNLS,Home,Brand D,115.84,Green,XL
7749,Product WZWN,Home,Brand D,99.88,White,M
7750,Product ZIGG,Books,Brand B,85.08,Red,XXL
7751,Product XH80,Toys,Brand C,71.92,,M
7752,Product VRCK,Home,Brand A,108.55,White,S
7753,Product 76C5,Books,Brand C,49.59,White,XXL
7754,Product GZHF,Clothing,Brand E,56.86,,
7755,Product STCN,Clothing,Brand D,64.54,Black,L
7756,Product R8Z0,Home,Brand D,100.74,White,
7757,Product 7023,Clothing,Brand A,119.71,Red,XL
7758,Product GB6T,Home,Brand C,130.06,Green,S
7759,Product 1IQP,Toys,Brand D,125.2,Black,L
7760,Product 5FNT,Books,Brand C,52.22,Black,XL
7761,Product FK8J,Toys,Brand B,65.76,Red,L
7762,Product ANJJ,Electronics,Brand E,63.94,Red,L
7763,Product TKQX,Home,Brand D,120.25,Green,L
7764,Product VB03,Clothing,Brand E,118.13,Red,S
7765,Product R88G,Home,Brand A,127.01,Green,M
7766,Product LGSC,Books,Brand A,92.32,,M
7767,Product 4J6L,Books,Brand B,133.81,,
7768,Product RG60,Books,Brand B,91.01,Black,L
7769,Product MBV2,Toys,Brand C,78.39,Black,L
7770,Product ASAJ,Electronics,Brand E,109.86,Black,L
7771,Product 74G0,Electronics,Brand C,109.85,Blue,M
7772,Product 71NH,Books,Brand B,168.63,Red,L
7773,Product 5SEY,Electronics,Brand D,137.95,Blue,XXL
7774,Product DLMC,Electronics,Brand A,116.5,Green,XL
7775,Product 4ETD,Home,Brand E,191.43,Blue,
7776,Product IFOI,Electronics,Brand B,71.3,Red,S
7777,Product 6ZB8,Clothing,Brand A,95.36,Blue,L
7778,Product 8U0M,Books,Brand C,134.4,Red,XXL
7779,Product 976E,Electronics,Brand B,83.74,Blue,XL
7780,Product 7RAD,Clothing,Brand B,53.13,Red,S
7781,Product S595,Clothing,Brand C,123.78,Green,L
7782,Product HLRI,Books,Brand E,147.64,,XL
7783,Product W6KU,Toys,Brand E,76.21,,M
7784,Product G8MU,Home,Brand C,145.31,Red,L
7785,Product HTJ1,Home,Brand C,105.22,Green,XL
7786,Product J44Y,Electronics,Brand B,158.15,Red,S
7787,Product ZSC3,Home,Brand B,135.98,White,
7788,Product ZA5S,Home,Brand B,130.83,Green,
7789,Product A2BX,Home,Brand B,99.08,Blue,S
7790,Product 30KG,Home,Brand D,106.28,Black,
7791,Product HH92,Home,Brand C,41.92,Green,
7792,Product CANO,Home,Brand C,80.03,Blue,L
7793,Product TQ39,Toys,Brand B,142.42,White,XXL
7794,Product I3UE,Clothing,Brand E,153.76,Green,L
7795,Product JXI5,Books,Brand C,112.79,Green,L
7796,Product W8YS,Electronics,Brand E,72.48,Blue,S
7797,Product QMTY,Clothing,Brand B,93.26,Green,S
7798,Product PTA7,Clothing,Brand A,96.59,White,S
7799,Product CPQO,Clothing,Brand B,119.6,,XXL
7800,Product 5K9Y,Books,Brand B,105.48,White,L
7801,Product S505,Toys,Brand B,111.86,Blue,XXL
7802,Product FUSJ,Toys,Brand B,133.95,Blue,XXL
7803,Product 5D79,Books,Brand D,65.95,Red,L
7804,Product VSP4,Electronics,Brand B,132.22,Black,S
7805,Product LSGF,Electronics,Brand E,74.04,,XL
7806,Product 4CLG,Toys,Brand C,60.3,Green,XXL
7807,Product QLAL,Clothing,Brand C,91.96,,M
7808,Product I38Y,Books,Brand B,118.09,Green,XL
7809,Product YEXF,Home,Brand E,84.5,Green,XL
7810,Product 15IA,Clothing,Brand C,78.91,Green,XXL
7811,Product CZUN,Electronics,Brand D,84.02,White,XL
7812,Product O5ZH,Home,Brand E,124.04,White,S
7813,Product OZPK,Home,Brand D,99.94,Green,M
7814,Product X0SD,Clothing,Brand E,102.57,Blue,XXL
7815,Product RY5W,Clothing,Brand D,112.72,White,L
7816,Product 47JI,Home,Brand C,131.69,White,
7817,Product P9T8,Home,Brand C,78.15,Green,XXL
7818,Product RAQH,Home,Brand E,70.21,,M
7819,Product G4DG,Clothing,Brand A,151.0,,
7820,Product 9XEQ,Toys,Brand C,64.15,Green,L
7821,Product XDHB,Clothing,Brand A,154.53,,
7822,Product 34ZP,Toys,Brand D,47.69,Red,L
7823,Product T9AG,Toys,Brand C,12.27,,L
7824,Product EZ05,Books,Brand D,145.81,,
7825,Product SPE6,Toys,Brand A,128.74,,
7826,Product KXW9,Toys,Brand C,57.81,Black,XL
7827,Product SHQL,Books,Brand C,62.23,,L
7828,Product PAUI,Home,Brand D,126.44,White,XL
7829,Product J7QP,Electronics,Brand E,143.9,Red,S
7830,Product TW0F,Electronics,Brand A,106.92,White,XXL
7831,Product CW1G,Books,Brand A,141.73,Blue,XXL
